row_id,true_label,conflict_uid,prompt_style,model_name,raw_response_text,normalized_label,response_id,is_correct
20,HAY_DIALOGO,CF-0000142,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Solo se reporta una comunicación unidireccional de la empresa a la Defensoría sobre el estado de proyectos; no hay evidencia de intercambio o negociación con los pobladores.""}",NO_DIALOGO,resp_05d2e5057c6e695d0069b0d6eef9688196beb8702d9dfc8c76,false
20,HAY_DIALOGO,CF-0000142,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Comunicado informa estado de proyectos (uno culminado, otro paralizado); no hay mención a reuniones, mesa de diálogo, negociación o acuerdos.""}",NO_DIALOGO,resp_0908125e227e0de00069b0d6f7c8588195b817c1754daed647,false
21,HAY_DIALOGO,CF-0000008,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_00e7a7d33cfbbbcf0069b0d6fe64f081958728fe4580cd71e6,true
21,HAY_DIALOGO,CF-0000008,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_053935d133fc93dc0069b0d70052f08195a44a201aa4dbec45,true
21,HAY_DIALOGO,CF-0000008,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_041525bbc5c717d60069b0d7020b108195b6e0a07e1829bf65,true
21,HAY_DIALOGO,CF-0000008,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Reunión multipartes en la que comunidad, empresa, consultora y Agrorural intercambiaron información, plantearon solicitudes y acuerdos con plazos, lo que evidencia diálogo.""}",HAY_DIALOGO,resp_0964301c88cb6f880069b0d705a28881938c3009fda22f3a45,true
21,HAY_DIALOGO,CF-0000008,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se registra reunión con representantes de usuarios, empresa, autoridades y consultora; se presentaron planes, se alcanzaron acuerdos y se programaron próximas reuniones, evidenciando diálogo activo.""}",HAY_DIALOGO,resp_0d2fb66542fac78c0069b0d70cb8448194b4c2e51a892f1083,true
22,HAY_DIALOGO,CF-0000059,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_03cf29f008348be70069b0d7125c5c81969ffcde7fe9ad8d51,true
22,HAY_DIALOGO,CF-0000059,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0d0922ab36688f030069b0d71619f48190ab0dec113db6eda9,true
22,HAY_DIALOGO,CF-0000059,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0617725ffd30f15f0069b0d71820808196ba240abc6c350fa7,true
22,HAY_DIALOGO,CF-0000059,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Se registran reuniones, respuestas y compromisos entre representantes de agricultores, gobierno regional y el ministerio (acuerdos y citas programadas), lo que evidencia diálogo.""}",HAY_DIALOGO,resp_072ecbc3ac2e735b0069b0d71b4c4081979ca22ba58f5cbb36,true
22,HAY_DIALOGO,CF-0000059,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Hay evidencia explícita de reuniones, acuerdos y programación de mesas de diálogo entre agricultores, gobierno regional y ministerio.""}",HAY_DIALOGO,resp_035a6b511445f8210069b0d721b7fc8196ab92ab09f03cf95b,true
23,HAY_DIALOGO,CF-0000284,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0093fdc72c7b84d70069b0d725e2f88193a95bbb139a383a0b,true
23,HAY_DIALOGO,CF-0000284,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_025eae8721d4a98e0069b0d7287a6881979ce15758d92794fd,true
23,HAY_DIALOGO,CF-0000284,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_085b19ddc04c367f0069b0d72b237c81938eb7f331191f7696,true
23,HAY_DIALOGO,CF-0000284,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se registraron reuniones con participación de la comunidad, empresa y autoridades, acuerdos alcanzados y suspensión de la medida de fuerza, lo que evidencia diálogo.""}",HAY_DIALOGO,resp_08865476260d47980069b0d7300f8081968badf040d3833360,true
23,HAY_DIALOGO,CF-0000284,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Se registran convocatorias y reuniones de mesa de trabajo (22, 24 y 27 de marzo), participación de autoridades y acuerdos, suspensión de la medida y compromisos de diálogo entre las partes.""}",HAY_DIALOGO,resp_0b75e4f61453d1c20069b0d7354a6881909637e242af8ee4d7,true
24,HAY_DIALOGO,CF-0000061,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_08c34615daff3b940069b0d73a3a988196843558daea0b079a,false
24,HAY_DIALOGO,CF-0000061,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0d477d7cf8ad5d330069b0d73dc6448195b6d6911bdbf33981,false
24,HAY_DIALOGO,CF-0000061,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_033932b84dc162d10069b0d7400884819695e9a255ba321966,false
24,HAY_DIALOGO,CF-0000061,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Se informa la elaboración de un expediente técnico por la municipalidad y plazos; no se mencionan reuniones, consultas o comunicación entre las partes en conflicto.""}",NO_DIALOGO,resp_0c4f26f3c9321f180069b0d7431ec8819090d85fc8457eccde,false
24,HAY_DIALOGO,CF-0000061,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.95,""rationale"":""No hay evidencia de reuniones, mesas de diálogo, negociación o acuerdos; solo se informa elaboración de expediente técnico y estudios pendientes.""}",NO_DIALOGO,resp_0598a38e2eaa2c940069b0d7488cd48197859561b17b666f18,false
25,NO_DIALOGO,CF-0000380,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_01334d43dcd28f720069b0d74cdee081939c7d0b6bcf88cf9b,false
25,NO_DIALOGO,CF-0000380,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_02dd24059a388a890069b0d75035948190b340634686c4ae84,false
25,NO_DIALOGO,CF-0000380,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0fb2216847572a4f0069b0d75345bc81939816cb1676e6f733,false
25,NO_DIALOGO,CF-0000380,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Se instaló una mesa técnica con autoridades, Provías y representantes de transportistas y comunidad; acordaron acciones, plan y reuniones futuras, lo que evidencia diálogo intersectorial.""}",HAY_DIALOGO,resp_0b2f87be62bd17d80069b0d75627048194aeca331b54c0c35c,false
25,NO_DIALOGO,CF-0000380,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se instaló una mesa técnica con participación de autoridades, defensoría, frente de defensa y transportistas, se constituyó un grupo de trabajo sectorial con acciones acordadas y se programó reunión virtual para aprobar el reglamento interno: evidencia explícita de diálogo.""}",HAY_DIALOGO,resp_03b8ef2a393b62550069b0d75e035c8193bbb9a4467bb5ffae,false
26,NO_DIALOGO,CF-0000293,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_086ef420b200acb90069b0d76413148190ad8da235d0b28ce0,true
26,NO_DIALOGO,CF-0000293,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0baa1331c719f3280069b0d767ee788194bf071506efb0abc9,true
26,NO_DIALOGO,CF-0000293,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0f2c9cbaa78d282c0069b0d76ad23481968d8c1650505e23a0,true
26,NO_DIALOGO,CF-0000293,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.86,""rationale"":""Se reportan protestas y una solicitud de información de la Defensoría a OEFA; no hay indicios de reuniones, diálogo directo o negociación entre las partes en conflicto.""}",NO_DIALOGO,resp_09f7188186ce5a360069b0d76dae788194bebfc3fcc730d9c0,true
26,NO_DIALOGO,CF-0000293,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""La acción descrita es un oficio de fiscalización (solicitud de información a OEFA) y no evidencia reunión, mesa de diálogo, negociación, mediación o acuerdos entre las partes.""}",NO_DIALOGO,resp_085d9071c658bfc40069b0d77265f88197810547e48bdfdba5,true
27,NO_DIALOGO,CF-0000320,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_03e0fb3cc8aca4bd0069b0d777326881948c4fb7cbac31101f,false
27,NO_DIALOGO,CF-0000320,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0c134a4b91f1432e0069b0d77b0588819088d0df907239233a,false
27,NO_DIALOGO,CF-0000320,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_03896d0c725e4ee00069b0d77d8d788190b3362d10135a9140,false
27,NO_DIALOGO,CF-0000320,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Hay evidencia de diálogo: existe una mesa técnica (resolución que amplía su vigencia) y se registran reuniones entre federaciones, la Defensoría y varios ministerios (Vivienda, Energía, etc.).""}",HAY_DIALOGO,resp_0affc6598c319a160069b0d7812a2c8193a2c0ae7c08dc2037,false
27,NO_DIALOGO,CF-0000320,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.91,""rationale"":""Hay evidencia explícita de diálogo: resolución que amplía vigencia de la mesa técnica, reunión de la Defensoría con federaciones y reuniones de las federaciones con ministerios (vivienda, profonanpe, energía y minas).""}",HAY_DIALOGO,resp_05916714e95ac05c0069b0d786bc6c81978bcc350ee222e845,false
28,NO_DIALOGO,CF-0000320,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_039d8a1cb307c1de0069b0d78b0e208195ab4f5ebf727367bd,true
28,NO_DIALOGO,CF-0000320,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0cba75179aa0e1870069b0d79002748190b9728bc10e8f8132,true
28,NO_DIALOGO,CF-0000320,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0d6b2a723927a38b0069b0d79355788196973a818f2917ce56,true
28,NO_DIALOGO,CF-0000320,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Se reporta una exigencia para instalar una mesa de trabajo, pero no hay evidencia de que se haya realizado ninguna reunión o intercambio entre las partes; el diálogo está pendiente.""}",NO_DIALOGO,resp_067156a34ae3fed80069b0d7987d3c81909b1b040a68f01df7,true
28,NO_DIALOGO,CF-0000320,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.75,""rationale"":""Se informa que las federaciones exigen la instalación de una mesa de trabajo y piden reunión, pero la reunión/mesa está pendiente; no hay evidencia explícita de que se haya realizado un diálogo o mesa instalada.""}",NO_DIALOGO,resp_0104c25afa1a98a30069b0d79fa6048195928cd0058db745e8,true
29,NO_DIALOGO,CF-0000195,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_069ebdce91252c1b0069b0d7af84b88196ac16d939f86fa9fe,true
29,NO_DIALOGO,CF-0000195,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0a808b3572996ba80069b0d7b2a86c8197a1c9187327b1fa77,true
29,NO_DIALOGO,CF-0000195,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0b4f2ef6ba140a6f0069b0d7b53c1c81959ab2d1e7f51e5fdf,true
29,NO_DIALOGO,CF-0000195,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.78,""rationale"":""No se mencionan reuniones, negociaciones ni diálogo entre las partes; solo acciones técnicas/inspectivas de la autoridad (instalación de estaciones de monitoreo).""}",NO_DIALOGO,resp_0d9686cd1b17b4d50069b0d7b847a88195997b7417c480632c,true
29,NO_DIALOGO,CF-0000195,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""Se informa inauguración de estaciones de monitoreo y acciones de fiscalización tras incendios; no hay evidencia de reuniones, mesa de diálogo, negociación o acuerdos.""}",NO_DIALOGO,resp_085421069ad0ccbe0069b0d7becb5881909fb0ca2f9dc109d9,true
30,NO_DIALOGO,CF-0000144,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_031d401829f3e11e0069b0d7c2ccbc8190aa64bcdb48b52cc9,true
30,NO_DIALOGO,CF-0000144,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_02fbb926955f140e0069b0d7c565488194bd9fc66400064055,true
30,NO_DIALOGO,CF-0000144,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0104770ac53c2dd50069b0d7c7e3c48194bafbefc73ff6a620,true
30,NO_DIALOGO,CF-0000144,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""No se reportan reuniones, negociaciones ni comunicaciones entre las partes; solo aparecen demandas de la comunidad y acciones operativas de la empresa.""}",NO_DIALOGO,resp_04f321d6eae138810069b0d7d052f88196bafc5d04a7eaf1b7,true
30,NO_DIALOGO,CF-0000144,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""Se describe inicio de obras y pruebas técnicas por la empresa sin mención de reuniones, mesas de diálogo, negociaciones o acuerdos con las partes demandantes.""}",NO_DIALOGO,resp_065df7038049745a0069b0d7d51a008194bc07994e8710d9e1,true
31,NO_DIALOGO,CF-0000335,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_013735f8bae52f530069b0d7db55888195b38607c1bd9b9d73,true
31,NO_DIALOGO,CF-0000335,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0c048c4ae95388230069b0d7ddfbf08194a96d6541a716260d,true
31,NO_DIALOGO,CF-0000335,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_03bd7b2ea6ae33a90069b0d7e0e51081949b22e1b5cd45e145,true
31,NO_DIALOGO,CF-0000335,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""No se reportan negociaciones ni mesas de diálogo; solo advertencias y amenazas de medidas de fuerza por parte de los mineros.""}",NO_DIALOGO,resp_04cf352db6e0c8d50069b0d7e592e081958d0a2b35d946b7bb,true
31,NO_DIALOGO,CF-0000335,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.92,""rationale"":""Se registran amenazas de medidas de fuerza y publicación de una ley; no hay evidencia de reuniones, mesa de diálogo, negociación o acuerdos.""}",NO_DIALOGO,resp_07affaf077be74cb0069b0d7e90a388197848fcc48be754ad2,true
32,NO_DIALOGO,CF-0000376,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_01847329789bef4c0069b0d7ed4ed0819498e6dc3a6443812a,true
32,NO_DIALOGO,CF-0000376,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0b972a498bbcd7aa0069b0d7f1bd9c8193aa680927ca37ecee,true
32,NO_DIALOGO,CF-0000376,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0e3907ca8a0785fa0069b0d7f3f8448193a8999ceac1237006,true
32,NO_DIALOGO,CF-0000376,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.87,""rationale"":""Se trata de una resolución administrativa que anula una adjudicación; no se menciona negociación, reuniones ni intercambio entre las partes, es un acto unilateral.""}",NO_DIALOGO,resp_0e9db945a0bc1d9b0069b0d7f6c2b88194bf0120fea4e76bcc,true
32,NO_DIALOGO,CF-0000376,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.9,""rationale"":""Se trata de una resolución administrativa que anula un proceso de contratación; no hay evidencia de reuniones, mesa de diálogo, negociación o acuerdos entre las partes.""}",NO_DIALOGO,resp_0b1d7649363266d20069b0d7fafee481978e294ac8b6dd44cd,true
33,NO_DIALOGO,CF-0000253,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_09ad634d0aa754840069b0d7fe8d3c8197a6183036bc963f2a,true
33,NO_DIALOGO,CF-0000253,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_09598f60029bc5270069b0d8013c108194affce573bc5dfc3d,true
33,NO_DIALOGO,CF-0000253,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0ffe352bc13c7a8e0069b0d80376588193a345f1eaf3742778,true
33,NO_DIALOGO,CF-0000253,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.95,""rationale"":""Informe técnico sobre presencia e incremento de minería ilegal; no se mencionan reuniones, negociaciones ni comunicación entre las partes.""}",NO_DIALOGO,resp_069e411f65dd2cbd0069b0d8062aa4819398ca6cc6a5c4f389,true
33,NO_DIALOGO,CF-0000253,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.92,""rationale"":""Informe técnico sobre incremento de minería ilegal; no se mencionan reuniones, mesas de diálogo, acuerdos ni procesos de negociación.""}",NO_DIALOGO,resp_0fa2757b0e9813860069b0d809a3148196923201b5e9da016a,true
34,NO_DIALOGO,CF-0000253,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_074290b614a5852a0069b0d80cc83c81909d724c52017c3707,true
34,NO_DIALOGO,CF-0000253,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0e5a29a72b3a8ee10069b0d81120748190abd34a79e337814f,true
34,NO_DIALOGO,CF-0000253,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_08a72c7ef0c8bd9c0069b0d813132c8190bb6686a97ba6d7e0,true
34,NO_DIALOGO,CF-0000253,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.92,""rationale"":""No se reportan negociaciones ni reuniones entre partes; predominan confrontaciones, bloqueos, detenciones y solicitudes públicas de aclaración por parte de autoridades.""}",NO_DIALOGO,resp_084ed77d57c3375e0069b0d815b42081909a68146290e3294f,true
34,NO_DIALOGO,CF-0000253,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Predominan protestas, bloqueo y enfrentamientos; no se reporta reunión, mesa de diálogo, negociación ni mediación explícita.""}",NO_DIALOGO,resp_06467503850ea8f50069b0d81b8e8481979215ed5147d115cb,true
35,NO_DIALOGO,CF-0000376,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_067fddf93e5977270069b0d81f92a48193b155bcaea41dfb14,true
35,NO_DIALOGO,CF-0000376,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0c4b503759a9ed5b0069b0d823936c8197a1a2b2dd174b6fdb,true
35,NO_DIALOGO,CF-0000376,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_023ffb313803af7e0069b0d82689e48195885d3b0f52ff6f67,true
35,NO_DIALOGO,CF-0000376,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.82,""rationale"":""No hay referencia a reuniones, mesas de diálogo o negociaciones; solo protestas, una resolución administrativa y manifestaciones públicas de malestar.""}",NO_DIALOGO,resp_018ac2766caa25c30069b0d82b51f48196a47be03e1b29ecee,true
35,NO_DIALOGO,CF-0000376,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Se registra una marcha y la aprobación de un estudio técnico/entrega protocolar; no hay evidencia explícita de reuniones, mesas de diálogo, negociación o acuerdos entre partes.""}",NO_DIALOGO,resp_0fff5df68fe0ddb20069b0d8316d308194a276855e4b94cf54,true
36,NO_DIALOGO,CF-0000201,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0ef9b9217fc3bd570069b0d83607208194b3bf855c6b443e42,true
36,NO_DIALOGO,CF-0000201,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_060cd34b2ec1b9890069b0d83b7b58819394c7d2b1d263fcc8,false
36,NO_DIALOGO,CF-0000201,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0346d78857f714310069b0d83e1d1c8196a2750ebf1fc95f06,true
36,NO_DIALOGO,CF-0000201,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Las reuniones son entre autoridades e instituciones para abordar la conflictividad; no hay evidencia de diálogo directo entre las comunidades enfrentadas o sus representantes.""}",NO_DIALOGO,resp_097a579da786f2890069b0d8484d448195b0f17817f813ffb3,true
36,NO_DIALOGO,CF-0000201,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se registran reuniones (11 y 17 de agosto) entre representantes del PCM, PNP, Fiscalía, Defensoría y autoridades locales para abordar la conflictividad, lo que evidencia un proceso de diálogo.""}",HAY_DIALOGO,resp_0c6c4db64609e7890069b0d8509728819696c033c5de1dc70c,false
37,NO_DIALOGO,CF-0000293,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_02933857f20a6c1a0069b0d85605448193b8bca1cd111f4e5c,true
37,NO_DIALOGO,CF-0000293,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0536e655c4d850750069b0d85b141081979fd48187138a16e3,true
37,NO_DIALOGO,CF-0000293,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_060cc37a31cc88980069b0d85e1288819090d630dc3675fd6a,true
37,NO_DIALOGO,CF-0000293,structured_json,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.82,""rationale"":""La comunidad remitió una petición y está a la espera de respuesta de la OEFA; no se reporta intercambio ni respuesta que evidencie diálogo.""}",NO_DIALOGO,resp_0c2b2264986105e90069b0d8602eb48193a965b914ea2cd9f3,true
37,NO_DIALOGO,CF-0000293,structured_few_shot_rubric,gpt-5-mini,"{""label"":""NO_DIALOGO"",""confidence"":0.85,""rationale"":""Se trata de una solicitud de información a la Defensoría y la espera de respuesta de OEFA; no hay evidencia de reuniones, mesa de diálogo, negociación o acuerdos.""}",NO_DIALOGO,resp_06cbecc8093cfb3a0069b0d864f8f88195a7788d1e0ced8cdb,true
38,NO_DIALOGO,CF-0000229,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0851a237f347b6200069b0d868c5ec81938c0365b27000080e,false
38,NO_DIALOGO,CF-0000229,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0c2e3ff3ce260bd90069b0d86b1fec8193b714e404aea70e59,false
38,NO_DIALOGO,CF-0000229,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0db958c68b46932e0069b0d86d2c708193af10ad8b13622a49,false
38,NO_DIALOGO,CF-0000229,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Reunión entre autoridades regionales y dirigentes con acuerdos y compromisos mutuos, evidencia negociación y diálogo.""}",HAY_DIALOGO,resp_06d6306d80c26dae0069b0d8702af88196966adc38702f8d4a,false
38,NO_DIALOGO,CF-0000229,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se registra reunión entre autoridades y dirigentes con acuerdos y convocatoria a nuevas reuniones, evidenciando un proceso de diálogo activo.""}",HAY_DIALOGO,resp_00f0e7b0d0d40f420069b0d8739d448195a9338af026e8624f,false
39,NO_DIALOGO,CF-0000381,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0c10a08d2b87f7030069b0d87805dc819090195e6170f64861,false
39,NO_DIALOGO,CF-0000381,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_00dd10dea80aa59a0069b0d87b0cf88197ba24a22bb7fefa7a,false
39,NO_DIALOGO,CF-0000381,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0aed0efa178f3e080069b0d87dc62881939cd176344b5602a7,false
39,NO_DIALOGO,CF-0000381,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.98,""rationale"":""Se reprogramó una reunión para socializar una propuesta y GERCETUR coordina con la oficina de diálogo del PCM para convocar a las partes a una mesa de diálogo.""}",HAY_DIALOGO,resp_0c1f3b3fbdd11cb10069b0d880eda48195b937bd3b4fbd311d,false
39,NO_DIALOGO,CF-0000381,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.92,""rationale"":""Se reprogramó reunión para socializar propuesta y Gercetur coordina con la oficina de diálogo del PCM convocar a las partes a una mesa de diálogo.""}",HAY_DIALOGO,resp_0c98b09494ac62b60069b0d886c7bc8190afafc82a9d102522,false
40,NO_DIALOGO,CF-0000381,zero_shot_simple,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_083719fec819551f0069b0d889d5dc81979f7a7ce20507edaf,false
40,NO_DIALOGO,CF-0000381,zero_shot_rubric,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_039c18857fa905740069b0d88ceda48194a03a6d1d30363f1e,false
40,NO_DIALOGO,CF-0000381,few_shot,gpt-5-mini,HAY_DIALOGO,HAY_DIALOGO,resp_0372ae384306888f0069b0d8909b4881939eb9cac889427e84,false
40,NO_DIALOGO,CF-0000381,structured_json,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Reunión multisectorial con participación de las comunidades y autoridades, intercambio de propuestas y acuerdos (prórroga, propuestas sobre cobro, hoja de ruta) y creación de una comisión técnica para revisar estatutos.""}",HAY_DIALOGO,resp_0d15c07e66e472c70069b0d89506848195af92db180a060483,false
40,NO_DIALOGO,CF-0000381,structured_few_shot_rubric,gpt-5-mini,"{""label"":""HAY_DIALOGO"",""confidence"":0.95,""rationale"":""Se describe reunión multisectorial con participación de autoridades y comunidades, propuestas y acuerdos (prórroga, revisión estatutos, suspensión cobro, conformación de comisión técnica), evidencia de diálogo activo.""}",HAY_DIALOGO,resp_0706b2ff75cfced90069b0d89b3fac8193bc8be16c06c0d0cb,false
41,NO_DIALOGO,CF-0000253,zero_shot_simple,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0815f1d351ed40b90069b0d8a0aa148190a889f7a4bc9f5d74,true
41,NO_DIALOGO,CF-0000253,zero_shot_rubric,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_0d161e79ed7e2a850069b0d8a3544c81958ec984d519dc60ca,true
41,NO_DIALOGO,CF-0000253,few_shot,gpt-5-mini,NO_DIALOGO,NO_DIALOGO,resp_06aa9095967052870069b0d8a5922c81959d8a609c5ffed9c1,true
